2026-04-17 11:40:25 [main] INFO  c.s.b.BookingServiceApplication - Starting BookingServiceApplication using Java 21.0.10 with PID 17468 (D:\Stay Ease\booking-service\build\classes\java\main started by saira in D:\Stay Ease\booking-service)
2026-04-17 11:40:25 [main] DEBUG c.s.b.BookingServiceApplication - Running with Spring Boot v3.2.5, Spring v6.1.6
2026-04-17 11:40:25 [main] INFO  c.s.b.BookingServiceApplication - No active profile set, falling back to 1 default profile: "default"
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:40:28 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:40:29 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-04-17 11:40:29 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 138 ms. Found 1 JPA repository interface.
2026-04-17 11:40:30 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1de62add-9f24-3d2b-9d04-3c648235d481
2026-04-17 11:40:32 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8085 (http)
2026-04-17 11:40:32 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-17 11:40:32 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-04-17 11:40:33 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-04-17 11:40:33 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 7268 ms
2026-04-17 11:40:33 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-04-17 11:40:34 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-04-17 11:40:34 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-04-17 11:40:35 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-04-17 11:40:35 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-17 11:40:36 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@6d4c18b8
2026-04-17 11:40:36 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-17 11:40:39 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-04-17 11:40:41 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-04-17 11:40:43 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-04-17 11:40:44 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: a1d9bdc1-4864-4ef1-80da-12c9cda015ec

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-04-17 11:40:45 [main] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 10 mappings in 'requestMappingHandlerMapping'
2026-04-17 11:40:45 [main] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Patterns [/webjars/**, /**, /swagger-ui*/*swagger-initializer.js, /swagger-ui*/**] in 'resourceHandlerMapping'
2026-04-17 11:40:45 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@1ff55410, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@53628ff6, org.springframework.security.web.context.SecurityContextHolderFilter@1c7da28, org.springframework.security.web.header.HeaderWriterFilter@276ac94c, org.springframework.web.filter.CorsFilter@505e8d48, org.springframework.security.web.authentication.logout.LogoutFilter@20072ff1, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1ea482b4, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4df8f4e9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@3841e77a, org.springframework.security.web.access.ExceptionTranslationFilter@16cc5e51, org.springframework.security.web.access.intercept.AuthorizationFilter@9223122]
2026-04-17 11:40:46 [main] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerAdapter - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
2026-04-17 11:40:46 [main] DEBUG o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - ControllerAdvice beans: 2 @ExceptionHandler, 1 ResponseBodyAdvice
2026-04-17 11:40:47 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path ''
2026-04-17 11:40:47 [main] INFO  c.s.b.BookingServiceApplication - Started BookingServiceApplication in 23.467 seconds (process running for 24.986)
2026-04-17 11:40:47 [main] INFO  c.s.b.BookingServiceApplication - Booking Service Application Started Successfully on port 8085
2026-04-17 11:40:47 [main] INFO  c.s.b.BookingServiceApplication - API Documentation: http://localhost:8085/swagger-ui.html
2026-04-17 11:42:04 [http-nio-8085-exec-2] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-17 11:42:04 [http-nio-8085-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - Detected StandardServletMultipartResolver
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - Detected AcceptHeaderLocaleResolver
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - Detected FixedThemeResolver
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@6f0124b5
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - Detected org.springframework.web.servlet.support.SessionFlashMapManager@357f0cc9
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
2026-04-17 11:42:04 [http-nio-8085-exec-2] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 5 ms
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing POST /bookings/createbooking
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.security.web.FilterChainProxy - Secured POST /bookings/createbooking
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - POST "/bookings/createbooking", parameters={}
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped to com.stayease.booking_service.controller.BookingController#createBooking(BookingRequestDTO)
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.w.s.m.m.a.RequestResponseBodyMethodProcessor - Read "application/json;charset=UTF-8" to [com.stayease.booking_service.dto.request.BookingRequest@7c0be1d9]
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.s.a.m.AuthorizationManagerBeforeMethodInterceptor - Authorizing method invocation ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.stayease.booking_service.controller.BookingController.createBooking(com.stayease.booking_service.dto.request.BookingRequest); target is of class [com.stayease.booking_service.controller.BookingController]
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.s.a.m.AuthorizationManagerBeforeMethodInterceptor - Failed to authorize ReflectiveMethodInvocation: public org.springframework.http.ResponseEntity com.stayease.booking_service.controller.BookingController.createBooking(com.stayease.booking_service.dto.request.BookingRequest); target is of class [com.stayease.booking_service.controller.BookingController] with authorization manager org.springframework.security.config.annotation.method.configuration.DeferringObservationAuthorizationManager@1d3ad61d and decision ExpressionAuthorizationDecision [granted=false, expressionAttribute=hasRole('ROLE_USER')]
2026-04-17 11:42:04 [http-nio-8085-exec-2] DEBUG o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - Using @ExceptionHandler com.stayease.booking_service.exception.GlobalExceptionHandler#handleRuntimeException(RuntimeException)
2026-04-17 11:42:04 [http-nio-8085-exec-2] ERROR c.s.b.e.GlobalExceptionHandler - Runtime error: Access Denied
org.springframework.security.access.AccessDeniedException: Access Denied
	at org.springframework.security.authorization.method.AuthorizationManagerBeforeMethodInterceptor.attemptAuthorization(AuthorizationManagerBeforeMethodInterceptor.java:256)
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.RxJava2OnClasspathCondition - RxJava2 related Aspect extensions are not activated, because RxJava2 is not on the classpath.
2026-04-17 11:46:40 [main] DEBUG i.g.r.s.u.ReactorOnClasspathCondition - Reactor related Aspect extensions are not activated because Reactor is not on the classpath.
2026-04-17 11:46:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2026-04-17 11:46:41 [main] INFO  o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 103 ms. Found 1 JPA repository interface.
2026-04-17 11:46:42 [main] INFO  o.s.cloud.context.scope.GenericScope - BeanFactory id=1de62add-9f24-3d2b-9d04-3c648235d481
2026-04-17 11:46:44 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8085 (http)
2026-04-17 11:46:44 [main] INFO  o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-04-17 11:46:44 [main] INFO  o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.20]
2026-04-17 11:46:44 [main] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2026-04-17 11:46:44 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 6853 ms
2026-04-17 11:46:45 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
2026-04-17 11:46:45 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.4.4.Final
2026-04-17 11:46:45 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
2026-04-17 11:46:46 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-04-17 11:46:46 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-04-17 11:46:47 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@15c1b543
2026-04-17 11:46:47 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-04-17 11:46:50 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-04-17 11:46:51 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-04-17 11:46:53 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-04-17 11:46:54 [main] WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration - 

Using generated security password: cb36bb02-7030-45f8-8852-66d311efd13c

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2026-04-17 11:46:54 [main] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - 10 mappings in 'requestMappingHandlerMapping'
2026-04-17 11:46:55 [main] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Patterns [/webjars/**, /**, /swagger-ui*/*swagger-initializer.js, /swagger-ui*/**] in 'resourceHandlerMapping'
2026-04-17 11:46:55 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3b4a77be, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1ff55410, org.springframework.security.web.context.SecurityContextHolderFilter@24c4370a, org.springframework.security.web.header.HeaderWriterFilter@6a434cdd, org.springframework.web.filter.CorsFilter@53628ff6, org.springframework.security.web.authentication.logout.LogoutFilter@3bde85b0, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7ae49d52, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@121ec5c2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@505e8d48, org.springframework.security.web.access.ExceptionTranslationFilter@72090a80, org.springframework.security.web.access.intercept.AuthorizationFilter@5ac3c6cd]
2026-04-17 11:46:55 [main] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerAdapter - ControllerAdvice beans: 0 @ModelAttribute, 0 @InitBinder, 1 RequestBodyAdvice, 1 ResponseBodyAdvice
2026-04-17 11:46:56 [main] DEBUG o.s.w.s.m.m.a.ExceptionHandlerExceptionResolver - ControllerAdvice beans: 2 @ExceptionHandler, 1 ResponseBodyAdvice
2026-04-17 11:46:57 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8085 (http) with context path ''
2026-04-17 11:46:57 [main] INFO  c.s.b.BookingServiceApplication - Started BookingServiceApplication in 21.963 seconds (process running for 23.274)
2026-04-17 11:46:57 [main] INFO  c.s.b.BookingServiceApplication - Booking Service Application Started Successfully on port 8085
2026-04-17 11:46:57 [main] INFO  c.s.b.BookingServiceApplication - API Documentation: http://localhost:8085/swagger-ui.html
2026-04-17 11:47:14 [http-nio-8085-exec-1] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-17 11:47:14 [http-nio-8085-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-04-17 11:47:14 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - Detected StandardServletMultipartResolver
2026-04-17 11:47:14 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - Detected AcceptHeaderLocaleResolver
2026-04-17 11:47:14 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - Detected FixedThemeResolver
2026-04-17 11:47:14 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - Detected org.springframework.web.servlet.view.DefaultRequestToViewNameTranslator@1d280bab
2026-04-17 11:47:14 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - Detected org.springframework.web.servlet.support.SessionFlashMapManager@71c264e5
2026-04-17 11:47:14 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - enableLoggingRequestDetails='false': request parameters and headers will be masked to prevent unsafe logging of potentially sensitive data
2026-04-17 11:47:14 [http-nio-8085-exec-1] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui.html
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui.html
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui.html", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped to org.springdoc.webmvc.ui.SwaggerWelcomeWebMvc#redirectToUi(HttpServletRequest)
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor - Using 'application/json;q=0.8', given [text/html, application/xhtml+xml, image/avif, image/webp, image/apng, application/xml;q=0.9, */*;q=0.8, application/signed-exchange;v=b3;q=0.7] and supported [application/json, application/*+json]
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.w.s.m.m.a.HttpEntityMethodProcessor - Nothing to write: null body
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.web.servlet.DispatcherServlet - Completed 302 FOUND
2026-04-17 11:47:15 [http-nio-8085-exec-1] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-2] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui/index.html
2026-04-17 11:47:15 [http-nio-8085-exec-2] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui/index.html
2026-04-17 11:47:15 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui/index.html", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-2] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]]
2026-04-17 11:47:15 [http-nio-8085-exec-2] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-2] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-3] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui/swagger-ui.css
2026-04-17 11:47:15 [http-nio-8085-exec-3] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui/swagger-ui.css
2026-04-17 11:47:15 [http-nio-8085-exec-3] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui/swagger-ui.css", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-5] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui/swagger-ui-bundle.js
2026-04-17 11:47:15 [http-nio-8085-exec-6] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui/swagger-ui-standalone-preset.js
2026-04-17 11:47:15 [http-nio-8085-exec-5] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui/swagger-ui-bundle.js
2026-04-17 11:47:15 [http-nio-8085-exec-6] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui/swagger-ui-standalone-preset.js
2026-04-17 11:47:15 [http-nio-8085-exec-6] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui/swagger-ui-standalone-preset.js", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-7] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui/swagger-initializer.js
2026-04-17 11:47:15 [http-nio-8085-exec-7] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui/swagger-initializer.js
2026-04-17 11:47:15 [http-nio-8085-exec-4] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui/index.css
2026-04-17 11:47:15 [http-nio-8085-exec-7] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui/swagger-initializer.js", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-5] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui/swagger-ui-bundle.js", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-6] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]]
2026-04-17 11:47:15 [http-nio-8085-exec-7] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]]
2026-04-17 11:47:15 [http-nio-8085-exec-5] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]]
2026-04-17 11:47:15 [http-nio-8085-exec-4] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui/index.css
2026-04-17 11:47:15 [http-nio-8085-exec-3] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]]
2026-04-17 11:47:15 [http-nio-8085-exec-4] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui/index.css", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-4] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]]
2026-04-17 11:47:15 [http-nio-8085-exec-6] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-6] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-3] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-4] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-3] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-4] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-5] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-5] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-7] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-7] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.security.web.FilterChainProxy - Securing GET /v3/api-docs/swagger-config
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.security.web.FilterChainProxy - Secured GET /v3/api-docs/swagger-config
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.web.servlet.DispatcherServlet - GET "/v3/api-docs/swagger-config", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.w.s.m.m.a.RequestMappingHandlerMapping - Mapped to org.springdoc.webmvc.ui.SwaggerConfigResource#openapiJson(HttpServletRequest)
2026-04-17 11:47:15 [http-nio-8085-exec-9] DEBUG o.s.security.web.FilterChainProxy - Securing GET /swagger-ui/favicon-32x32.png
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.w.s.m.m.a.RequestResponseBodyMethodProcessor - Using 'application/json', given [*/*] and supported [application/json]
2026-04-17 11:47:15 [http-nio-8085-exec-9] DEBUG o.s.security.web.FilterChainProxy - Secured GET /swagger-ui/favicon-32x32.png
2026-04-17 11:47:15 [http-nio-8085-exec-9] DEBUG o.s.web.servlet.DispatcherServlet - GET "/swagger-ui/favicon-32x32.png", parameters={}
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.w.s.m.m.a.RequestResponseBodyMethodProcessor - Writing [{configUrl=/v3/api-docs/swagger-config, oauth2RedirectUrl=http://localhost:8085/swagger-ui/oauth2-re (truncated)...]
2026-04-17 11:47:15 [http-nio-8085-exec-9] DEBUG o.s.w.s.h.SimpleUrlHandlerMapping - Mapped to ResourceHttpRequestHandler [classpath [META-INF/resources/webjars/]]
2026-04-17 11:47:15 [http-nio-8085-exec-9] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-9] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.web.servlet.DispatcherServlet - Completed 200 OK
2026-04-17 11:47:15 [http-nio-8085-exec-8] DEBUG o.s.s.w.a.AnonymousAuthenticationFilter - Set SecurityContextHolder to anonymous SecurityContext
2026-04-17 11:47:15 [http-nio-8085-exec-10] DEBUG o.s.security.web.FilterChainProxy - Securing GET /v3/api-docs
2026-04-17 11:47:15 [http-nio-8085-exec-10] DEBUG o.s.security.web.FilterChainProxy - Secured GET /v3/api-docs
2026-04-17 11:47:15 [http-nio-8085-exec-10] DEBUG o.s.web.servlet.DispatcherServlet - GET "/v3/api-docs", parameters={}
